id	subject	day	starttime	length	teacher	group	room	period	experiod	inweek	exweek	exclass	realweeks	equipment
3292285	Arbetstid	Fri	0745	360	BjJo							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292287	Arbetstid	Fri	0745	315	CaSk							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292403	Arbetstid	Fri	0745	400	MiJä							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292435	Arbetstid	Fri	0745	425	TrPl							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292527	Arbetstid	Fri	0745	430	JaOm							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291971	Arbetstid	Fri	0750	425	LoGl							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292241	Arbetstid	Fri	0750	390	AnPe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292324	Arbetstid	Fri	0750	470	DaCa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292346	Arbetstid	Fri	0750	395	JoEn							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292360	Arbetstid	Fri	0750	430	LilCor							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292383	Arbetstid	Fri	0750	470	MaFu							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292417	Arbetstid	Fri	0750	460	OlGo							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292425	Arbetstid	Fri	0750	335	LiJä							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291700	Mobile Collection	Fri	0755	15	AsRo	9A,9B				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292295	Arbetstid	Fri	0755	345	ChLa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291675	Changing Time	Fri	0800	5	AnPe	8C	Changing Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291726	Planning Time	Fri	0800	60	MiJä							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291766	SVA	Fri	0800	45	LiJä	5SVA2	D41			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291808	BL	Fri	0800	60	LoGl	4a:1	D47			34-43, 45-51	33	0	34-43, 45-51	
3291809	MU	Fri	0800	60	AlWe	4A:2	Music			34-43, 45-51	33	0	34-43, 45-51	
3291816	BL	Fri	0800	60	LoGl	4A:2	D47	Vt				0	2-8, 10-11, 14-17, 19-22	
3291817	MU	Fri	0800	60	AlWe	4a:1	Music	Vt				0	2-8, 10-11, 14-17, 19-22	
3291875	B-support	Fri	0800	60	JoEn	8EnSv1	B23			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291919	Studies	Fri	0800	215	EmLa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291932	SV	Fri	0800	45	CaSk	5SV1	D44					0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291935	M2SP	Fri	0800	60	DaCa	8SpA	C34			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291937	M2SP	Fri	0800	60	LilCor	8SpB	C36			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292182	M2FR	Fri	0800	60	MaFu	8FrAB	C37			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292357	Arbetstid	Fri	0800	450	KaMa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292407	Arbetstid	Fri	0800	420	NaAf							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292409	Arbetstid	Fri	0800	450	FaCa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292450	Arbetstid	Fri	0800	390	AnHo							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292627	Arbetstid	Fri	0800	435	RyHa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292706	Team Teaching	Fri	0800	60	OlGo							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292729	SVA	Fri	0800	45	HayAlj	5SVA1	D40			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292730	Prep Class	Fri	0800	45	ChLa	5Prep	B29			34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	33	0	34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	
3291918	MA	Fri	0805	60	JaOm	9C	A13			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291947	IDH	Fri	0805	50	AnPe	8C	Gym Hall	Jv				0	34, 36, 38, 40, 42, 46, 50, 2, 4, 6, 8, 10, 14, 16, 20, 22	
3291997	Arbetstid	Fri	0805	220	GiPr							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292188	IDH	Fri	0805	50	AnPe	8C	B24,Outside	Uv		35, 37, 39, 41, 43, 45, 47, 49, 51, 3, 5, 7, 11, 15, 17, 19, 21	33	0	35, 37, 39, 41, 43, 45, 47, 49, 51, 3, 5, 7, 11, 15, 17, 19, 21	
3292061	SO	Fri	0810	60	BjJo	9A	C33			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292130	NO	Fri	0810	60	NaAf	9B	A17			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292169	Arbetstid	Fri	0810	410	ErWi							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292399	Arbetstid	Fri	0810	455	MeAb							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3277092	Mentor Day	Fri	0815	145	HayAlj,CaSk,AlWe	4A	D45			33		0	33	
3291681	Arbetstid	Fri	0815	435	MatWik							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292077	Arbetstid	Fri	0820	390	LSt							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292674	Arbetstid	Fri	0825	430	ChPl							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3277097	Mentor Day	Fri	0830	135	TrPl,KaMa,ChPl	5A	D40			33		0	33	
3277110	Mentor Day	Fri	0830	135	TrPl,LoGl,GiPr	5B	D41			33		0	33	
3291951	EN	Fri	0840	60	MeAb	6A	D42			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292214	NO	Fri	0840	60	LSt	6B	D43			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292096	Break Junior	Fri	0845	15		5A	Outside Junior			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292183	Break Junior	Fri	0845	15		5B	Outside Junior			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291980	Mobile Collection	Fri	0850	15	AsRo	7A				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292266	Arbetstid	Fri	0850	280	AnaBon							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291688	Changing Time	Fri	0855	10	AnPe	8C	Changing Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292577	Rast	Fri	0855	30	LiJä							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3277122	Mentor Day	Fri	0900	105	FaCa,PhGh,CaSk	6A	D42			33		0	33	
3277147	Mentor Day	Fri	0900	105	MaEn,CaSk,LSt	6B	D43			33		0	33	
3277155	Mentor Day	Fri	0900	135	AnnFel,EmLa,DaCa	7A	A17			33		0	33	
3277193	Mentor Day	Fri	0900	135	EmLa					33		0	33	
3277194	Mentor Day	Fri	0900	135	RoDi,EmLa,MatWik	7B	C39			33		0	33	
3291959	Break Junior	Fri	0900	15		4A	Outside Junior			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292097	EN	Fri	0900	55	ErWi	5B	D41			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292208	MA	Fri	0900	45	TrPl	5A	D40			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292418	Arbetstid	Fri	0900	370	PhGh							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292460	Rast	Fri	0900	30	CaSk							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291690	Changing Time	Fri	0905	5	OlGo,AnPe	8A,8B	Changing Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292356	NO Lab	Fri	0905	60	ChPl	7A:2	A14			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292378	BL	Fri	0905	60	GiPr	7A:1	Art			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291735	IDH	Fri	0910	50	AnPe	8B	B24,Outside	Jv				0	34, 36, 38, 40, 42, 46, 50, 2, 4, 6, 8, 10, 14, 16, 20, 22	
3291928	SO	Fri	0910	55	MiJä	8C	C32			34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	33	0	34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	
3292126	IDH	Fri	0910	50	OlGo	8A	Gym Hall	Jv				0	34, 36, 38, 40, 42, 46, 50, 2, 4, 6, 8, 10, 14, 16, 20, 22	
3292135	IDH	Fri	0910	50	OlGo	8A	B24,Outside	Uv		35, 37, 39, 41, 43, 45, 47, 49, 51, 3, 5, 7, 11, 15, 17, 19, 21	33, 51	0	35, 37, 39, 41, 43, 45, 47, 49, 3, 5, 7, 11, 15, 17, 19, 21	
3292148	IDH	Fri	0910	50	AnPe	8B	Gym Hall	Uv		35, 37, 41, 43, 45, 47, 49, 3, 5, 7, 11, 15, 17, 19, 21	33	0	35, 37, 41, 43, 45, 47, 49, 51, 3, 5, 7, 11, 15, 17, 19, 21	
3292728	Mont Music	Fri	0910	60	AlWe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291744	Arbetstid	Fri	0915	360	MaEn							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291890	Mentor Time	Fri	0915	30	HayAlj	4A	D45			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292344	Arbetstid	Fri	0915	365	JoGe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292526	Rast	Fri	0915	30	JaOm							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292552	Rast	Fri	0915	30	JoEn							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291734	M2SP	Fri	0925	60	LilCor	9Sp3,9SpC	C36			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291946	B-support	Fri	0925	60	AsRo	9EnSv2	B25					0	49-51, 2-8, 10-11, 14-17, 19-22	
3292104	NO	Fri	0925	60	JoGe	9A	A19			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292128	SO	Fri	0925	60	BjJo	9B	C33			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292538	Rast	Fri	0925	30	JeHe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292572	Rast	Fri	0925	30	LaCo							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292669	M2FR	Fri	0925	60	MaFu	9FrC	C37			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3277216	Johannesberg	Fri	0930	210	LiJä,MiJä,AnPe	8A				33		0	33	
3277217	Johannesberg	Fri	0930	210	MaBe,JoGe,AnPe	8C				33		0	33	
3277218	Johannesberg	Fri	0930	210	MeAb,NaAf,AnPe	8B				33		0	33	
3277222	Lögarängen	Fri	0930	210	BjJo,ChLa,MaFu	9A				33		0	33	
3277223	Lögarängen	Fri	0930	210	JoEn,RyHa,ChLa	9B				33		0	33	
3277224	Lögarängen	Fri	0930	210	LilCor,ChLa,JaOm	9C				33		0	33	
3291770	SVA	Fri	0945	60	LiJä	6SVA2	D43			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291859	Prep Class	Fri	0945	60	ChLa	6Prep	B29			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291892	SO	Fri	0945	60	PhGh	4A	D45			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291948	SLTX	Fri	0945	60	KaMa	5A:1	Textiles	Ht		34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292147	SVA	Fri	0945	60	HayAlj	6SVA1	D42			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292365	Rast	Fri	0945	30	MeAb							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292578	SV	Fri	0945	60	CaSk	6SV1	D44					0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292731	SLTM	Fri	0945	60		5A:2	Wood Craft			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292732	SLTX	Fri	0945	60	KaMa	5A:2	Textiles	Vt				0	2-8, 10-11, 14-17, 19-22	
3292734	SLTM	Fri	0945	60	FaCa	5A:1	Wood Craft	Vt				0	2-8, 10-11, 14-17, 19-22	
3292496	Rast	Fri	0950	30	DaCa					34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291966	NO	Fri	0955	50	TrPl	5B	D41			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291643	Mobile Collection	Fri	1000	15	AsRo	7B				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292024	Changing Time	Fri	1000	10	AnPe	8B	Changing Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292176	Leadership Team Meeting	Fri	1000	120	SeCa,LaCo,JeHe,JonLeh,AsRo,JeSe,ErWi,DaWr							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292364	Arbetstid	Fri	1000	350	MaBe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292370	Changing Time	Fri	1000	10	OlGo	8A	Changing Room				33	0	49-51, 2-8, 10-11, 14-17, 19-22	
3291709	Rast	Fri	1005	30	MaEn							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291827	NO	Fri	1010	60	NaAf	8C	A17			34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	33	0	34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	
3292650	Rast	Fri	1010	30	RyHa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291870	Life Skills	Fri	1015	60	OlGo	8B				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291893	NO Lab	Fri	1015	55	ChPl	7A:1	A14			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292101	BL	Fri	1015	55	GiPr	7A:2	D47			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292235	MA	Fri	1015	55	JaOm	7B	A13			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292316	Rast	Fri	1015	30	AnHo							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291953	Mont IDH	Fri	1020	60	AnPe		Gym Hall					0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292113	EN	Fri	1020	55	MeAb	8A	C38			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292621	Rast	Fri	1020	30	MiJä							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292440	Rast	Fri	1025	30	AlWe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292610	Rast	Fri	1025	30	MatWik							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291840	SO	Fri	1035	60	BjJo	9C	C33			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292321	B-support	Fri	1035	60	JoEn	9EnSv1	B23			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292326	M2FR	Fri	1035	60	MaFu	9FrAB	C37			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292327	M2SP	Fri	1035	60	DaCa	9Sp1,9SpA	C34			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292328	M2SP	Fri	1035	60	LilCor	9Sp2,9SpB	C36			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292479	Rast	Fri	1035	30	ChLa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3277093	Lunch	Fri	1040	35	CaSk	4A				33		0	33	
3277098	Lunch	Fri	1045	25	TrPl	5A				33		0	33	
3277111	Lunch	Fri	1045	25	TrPl	5B				33		0	33	
3277126	Lunch	Fri	1045	25	CaSk	6A				33		0	33	
3277150	Lunch	Fri	1045	25	CaSk	6B				33		0	33	
3291964	Lunch	Fri	1045	25	FaCa,TrPl,AlCh,MaEn,LoGl,LiJä,CaSk	4A,5A,5B,6A,6B	Big Lunch Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291982	Rast	Fri	1045	30	LSt							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292349	Rast	Fri	1055	30	KaMa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292199	Rast	Fri	1100	30	PhGh							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292523	Rast	Fri	1100	30	HayAlj							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3277103	Mentor Day	Fri	1110	50	TrPl,KaMa,ChPl	5A	D40			33		0	33	
3277115	Mentor Day	Fri	1110	50	TrPl,LoGl,GiPr	5B	D41			33		0	33	
3277129	Mentor Day	Fri	1110	80	FaCa,PhGh,CaSk	6A	D42			33		0	33	
3277152	Mentor Day	Fri	1110	80	MaEn,CaSk,LSt	6B	D43			33		0	33	
3291627	Break Junior	Fri	1110	20		6A,6B	Outside Senior,Student Lounge			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291806	Break Junior	Fri	1110	30		4A,5A,5B	Outside Junior			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3277156	Lunch	Fri	1115	20	EmLa	7A				33		0	33	
3277190	Lunch	Fri	1115	20	EmLa	7B				33		0	33	
3291615	Mentor Day	Fri	1115	75	HayAlj,CaSk,AlWe	4A	D45			33		0	33	
3291677	Lunch	Fri	1115	20	MeAb,RoDi,JaOm,GiPr,AlWe,MatWik	7A,7B	Big Lunch Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292366	Rast	Fri	1115	30	LinRau							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292595	Lunch	Fri	1115	20	NaAf,MaBe,JoGe,RyHa,MiJä	8A,8B,8C	Big Lunch Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292163	MA	Fri	1130	60	LSt	6A	D42			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292367	Changing Time	Fri	1130	5	ChPl	6B	Changing Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292446	Rast	Fri	1130	30	AvdM							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292657	Rast	Fri	1130	30	TiLe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292664	Rast	Fri	1130	30	TrPl							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3277187	Mentor Day	Fri	1135	85	AnnFel,EmLa,DaCa	7A	A17			33		0	33	
3277188	Mentor Day	Fri	1135	85	RoDi,EmLa,MatWik	7B	C39			33		0	33	
3291631	IDH	Fri	1135	45	ChPl	6B	Gym Hall			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291905	Break Senior	Fri	1135	20		8A,8B,8C	Outside Senior,Student Lounge			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292000	Prom Project (optional)	Fri	1135	50	KaMa		Textiles					0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292016	Break Senior	Fri	1135	20		7A,7B	Outside Senior,Student Lounge			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291759	SVA	Fri	1140	60	HayAlj	4SVA	D45			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291786	Prep Class	Fri	1140	60		4Prep				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291863	MU	Fri	1140	60	AlWe	5A:2	Music			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291940	BL	Fri	1140	60	AnaBon,LoGl	5A:1	D47			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292186	Lunch	Fri	1140	20	LilCor,JoEn,BjJo,ChLa,MaFu,DaCa,AnPe	9A,9B,9C	Big Lunch Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292410	SO	Fri	1140	55	PhGh	5B	D41			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292512	Rast	Fri	1140	30	FaCa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292717	SV	Fri	1140	60	CaSk	4SV	D44			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292561	Rast	Fri	1145	30	JoGe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292212	Rast	Fri	1150	30	NaAf							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291796	EN	Fri	1155	50	MatWik	7B	C39			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291941	EN	Fri	1155	55	MeAb	8C	C38			34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	33	0	34-38, 40-41, 45-50, 2-8, 10-11, 14-17, 19-22	
3292160	MA	Fri	1155	60	RyHa	8A	A15			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292224	MA	Fri	1155	60	JaOm	7A	A13			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292589	SO	Fri	1155	60	MiJä	8B	C32			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292136	Break Senior	Fri	1200	20		9A,9B,9C	Outside Senior,Student Lounge			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292458	Rast	Fri	1205	30	AnPe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292548	Rast	Fri	1205	30	ErWi							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292301	Arbetstid	Fri	1210	200	EmLa							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292375	Rast	Fri	1210	30	MaFu							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3299367	Rast	Fri	1210	30	LilCor					34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292468	Rast	Fri	1215	30	BjJo							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292543	Rast	Fri	1215	30	JeSe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292599	Rast	Fri	1215	30	MaBe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
